DNR Peat Inventory ID #,D_Sample #,D_Sampnum,D_Sampnsub,D_Top Depth (cm),D_Bottom Depth (cm),D_Bulk Density (g/cc),D_Moisture Content (%),D_PH H2O,D_PH CaCl2,D_Ash Content (%),D_Uniq_id,D_Depthnum
STLO-2005303-175, 337,337,,184.0,199.0,0.12,88.7,5.7,5.1,16.4,3672,4
STLO-2005303-175, 338,338,,235.0,250.0,0.11,89.6,6.0,5.4,9.1,3673,5
STLO-2005303-175, 339,339,,284.0,299.0,0.12,88.2,6.1,5.6,10.7,3674,6
STLO-2005303-175, 340,340,,310.0,325.0,0.14,86.5,6.0,5.7,23.4,3675,7
STLO-2005303-176, 326,326,,35.0,50.0,0.08,89.2,4.7,4.0,9.4,3676,1
STLO-2005303-176, 327,327,,84.0,99.0,0.11,88.6,5.7,5.3,7.9,3677,2
STLO-2005303-176, 328,328,,135.0,150.0,0.1,90.0,5.9,5.4,5.8,3678,3
STLO-2005303-176, 329,329,,184.0,199.0,0.11,88.8,6.1,5.5,13.1,3679,4
STLO-2005303-176, 330,330,,235.0,250.0,0.11,88.9,6.3,5.7,9.4,3680,5
STLO-2005303-176, 331,331,,284.0,299.0,0.11,88.7,6.3,5.8,9.8,3681,6
STLO-2005303-176, 332,332,,335.0,350.0,0.13,87.2,6.1,5.8,8.9,3682,7
STLO-2005303-524,3907,3907,,38.0,73.0,0.08,90.6,5.1,4.1,7.0,3683,1
STLO-2005303-524,3908,3908,,143.0,173.0,0.1,89.6,5.7,5.1,10.0,3684,2
STLO-2005303-524,3910,3910,,235.0,280.0,0.12,88.7,5.9,5.3,16.7,3685,3
STLO-2005308-613,3944,3944,,30.0,45.0,0.13,85.8,5.4,4.8,11.8,3686,1
STLO-2005308-613,3945,3945,,95.0,110.0,0.19,82.6,6.0,5.4,12.8,3687,2
STLO-2005310-177, 318,318,,50.0,65.0,0.1,91.0,4.9,4.1,13.6,3688,1
STLO-2005310-177, 319,319,,84.0,99.0,0.1,89.7,5.5,4.8,6.0,3689,2
STLO-2005310-177, 320,320,,135.0,150.0,0.12,88.5,6.0,5.4,9.2,3690,3
STLO-2005310-177, 321,321,,184.0,199.0,0.11,89.2,6.1,5.6,7.3,3691,4
STLO-2005310-177, 322,322,,235.0,250.0,0.12,88.3,6.2,5.6,7.2,3692,5
STLO-2005310-177, 323,323,,284.0,299.0,0.11,88.8,6.3,5.8,7.9,3693,6
STLO-2005310-177, 324,324,,335.0,350.0,0.14,87.0,6.3,5.8,21.5,3694,7
STLO-2005310-178, 308,308,,35.0,50.0,0.07,91.6,4.4,3.7,7.0,3695,1
STLO-2005310-178, 309,309,,84.0,99.0,0.1,89.5,4.9,4.0,9.0,3696,2
STLO-2005310-178, 310,310,,135.0,150.0,0.1,89.5,5.4,4.7,7.4,3697,3
STLO-2005310-178, 311,311,,184.0,199.0,0.1,90.1,6.1,5.5,8.0,3698,4
STLO-2005310-178, 312,312,,235.0,250.0,0.12,88.0,5.9,5.3,12.3,3699,5
STLO-2005310-178, 313,313,,284.0,299.0,0.11,88.8,5.8,5.0,11.1,3700,6
STLO-2005310-178, 314,314,,335.0,350.0,0.07,92.6,6.3,5.6,9.5,3701,7
STLO-2005310-178, 315,315,,384.0,399.0,0.1,90.6,6.3,5.6,9.7,3702,8
STLO-2005310-179, 297,297,,35.0,50.0,0.06,93.0,4.0,3.1,6.8,3703,1
STLO-2005310-179, 298,298,,84.0,99.0,0.1,90.3,4.3,3.4,4.8,3704,2
STLO-2005310-179, 299,299,,135.0,150.0,0.11,89.0,4.9,4.0,6.2,3705,3
STLO-2005310-179, 300,300,,184.0,199.0,0.12,87.8,5.5,4.8,8.4,3706,4
STLO-2005310-179, 301,301,,235.0,250.0,0.12,88.2,5.8,5.0,8.5,3707,5
STLO-2005310-179, 302,302,,284.0,299.0,0.1,90.1,6.1,5.4,9.6,3708,6
STLO-2005310-179, 303,303,,335.0,350.0,0.1,89.9,6.2,5.5,10.0,3709,7
STLO-2005310-179, 304,304,,384.0,399.0,0.1,90.0,6.1,5.5,7.9,3710,8
STLO-2005310-179, 305,305,,420.0,435.0,0.14,86.8,5.4,5.2,11.8,3711,9
STLO-2005310-180, 289,289,,35.0,50.0,0.11,89.5,3.9,3.1,10.6,3712,1
STLO-2005310-180, 290,290,,84.0,99.0,0.07,91.9,5.0,4.2,4.8,3713,2
STLO-2005310-180, 291,291,,135.0,150.0,0.05,88.9,5.8,5.1,8.1,3714,3
STLO-2005310-180, 292,292,,185.0,200.0,0.11,88.6,6.0,5.3,13.1,3715,4
STLO-2005310-180, 293,293,,235.0,250.0,0.15,85.5,5.9,5.3,14.9,3716,5
STLO-2005310-180, 294,294,,284.0,299.0,0.13,87.4,6.0,5.4,10.4,3717,6
STLO-2005310-180, 295,295,,315.0,330.0,0.14,86.4,5.9,5.4,14.3,3718,7
STLO-2005315-181, 151,151,,35.0,50.0,0.1,89.8,4.1,3.3,9.5,3719,1
STLO-2005315-181, 152,152,,84.0,99.0,0.1,90.1,4.1,3.5,3.4,3720,2
STLO-2005315-181, 153,153,,135.0,150.0,0.15,85.7,4.8,4.2,8.9,3721,3
STLO-2005315-181, 154,154,,184.0,199.0,0.15,85.1,5.3,4.8,9.7,3722,4
STLO-2005315-181, 155,155,,220.0,235.0,0.17,83.7,5.5,5.0,15.1,3723,5
STLO-2005315-183, 146,146,,35.0,50.0,0.08,91.5,4.0,3.5,9.2,3724,1
STLO-2005315-183, 147,147,,84.0,99.0,0.13,86.2,5.5,4.9,7.4,3725,2
STLO-2005315-183, 148,148,,135.0,150.0,0.17,83.1,5.6,5.1,14.6,3726,3
STLO-2005315-183, 149,149,,184.0,199.0,,82.5,5.8,5.3,13.5,3727,4
STLO-2005315-183, 150,150,,220.0,235.0,0.18,83.1,6.1,5.4,15.7,3728,5
STLO-2005315-184, 116,116,,35.0,50.0,0.11,88.0,4.0,3.1,8.8,3729,1
STLO-2005315-184, 117,117,,84.0,99.0,0.13,87.6,4.2,3.4,9.8,3730,2
STLO-2005315-184, 118,118,,135.0,150.0,0.17,84.2,4.7,4.2,9.4,3731,3
STLO-2005315-184, 119,119,,184.0,199.0,0.16,84.5,5.3,4.9,11.1,3732,4
STLO-2005315-184, 120,120,,215.0,230.0,0.18,82.8,5.6,5.3,15.9,3733,5
STLO-2005315-525,3910,3910,,20.0,63.0,0.1,89.3,3.9,3.1,4.4,3734,1
STLO-2005315-525,3911,3911,,120.0,145.0,0.13,87.3,5.0,4.2,7.2,3735,2
STLO-2005315-525,3912,3912,,180.0,205.0,0.15,85.8,5.5,4.9,11.9,3736,3
STLO-2005316-185, 114,114,,35.0,50.0,0.13,86.6,4.7,4.1,8.6,3737,1
STLO-2005316-185, 115,115,,78.0,93.0,0.21,78.2,5.4,4.9,23.2,3738,2
STLO-2005316-614,3946,3946,,20.0,35.0,0.13,85.2,4.5,3.7,11.8,3739,1
STLO-2005316-614,3947,3947,,85.0,100.0,0.15,85.4,5.3,5.0,10.8,3740,2
STLO-2005318-186,1212,1212,,35.0,50.0,0.36,62.4,5.6,5.2,66.9,3741,1
STLO-2005336-618,3955,3955,,25.0,40.0,0.1,88.2,4.1,3.2,5.0,3742,1
STLO-2005336-618,3956,3956,,90.0,105.0,0.13,86.5,4.9,4.0,8.0,3743,2
STLO-2005423-233, 454,454,,35.0,50.0,0.1,88.6,3.9,3.3,7.7,3744,1
STLO-2005423-233, 455,455,,84.0,99.0,0.08,91.8,4.8,4.0,5.6,3745,2
STLO-2005423-233, 456,456,,135.0,150.0,0.11,89.0,5.7,5.1,7.7,3746,3
STLO-2005423-233, 457,457,,184.0,199.0,0.1,89.8,6.1,5.5,7.0,3747,4
STLO-2005423-233, 458,458,,235.0,250.0,0.13,86.8,6.0,5.4,11.2,3748,5
STLO-2005423-233, 459,459,,284.0,299.0,0.19,81.3,6.3,5.6,19.2,3749,6
STLO-2005423-233, 460,460,,335.0,350.0,0.19,82.7,6.4,5.8,19.6,3750,7
STLO-2005423-233, 461,461,,370.0,385.0,0.25,77.8,6.4,5.9,21.9,3751,8
STLO-2005423-234, 443,443,,35.0,50.0,0.14,89.0,3.7,3.1,6.7,3752,1
STLO-2005423-234, 444,444,,84.0,99.0,0.08,91.8,4.0,3.2,2.7,3753,2
STLO-2005423-234, 445,445,,135.0,150.0,0.09,90.6,4.4,3.6,2.6,3754,3
STLO-2005423-234, 446,446,,184.0,199.0,0.11,88.9,5.0,4.3,4.3,3755,4
STLO-2005423-234, 447,447,,235.0,250.0,0.16,85.3,5.4,4.8,9.1,3756,5
STLO-2005423-234, 448,448,,284.0,299.0,0.17,84.4,5.8,5.2,24.1,3757,6
STLO-2005423-234, 449,449,,335.0,350.0,0.19,82.1,5.9,3.4,14.1,3758,7
STLO-2005423-234, 450,450,,365.0,380.0,0.2,81.2,6.0,5.4,16.1,3759,8
STLO-2005423-234, 451,451,,395.0,407.0,,59.0,6.2,5.6,6.1,3760,9
STLO-2005423-235, 435,435,,35.0,50.0,0.08,91.3,4.1,3.2,6.8,3761,1
STLO-2005423-235, 436,436,,84.0,99.0,0.06,93.8,4.1,3.3,6.3,3762,2
STLO-2005423-235, 437,437,,135.0,150.0,0.1,89.4,4.3,3.4,5.6,3763,3
STLO-2005423-235, 438,438,,184.0,199.0,0.07,92.1,4.8,4.1,7.1,3764,4
STLO-2005423-235, 439,439,,235.0,250.0,0.12,88.3,5.5,4.8,8.6,3765,5
STLO-2005423-235, 440,440,,284.0,299.0,0.15,85.8,5.9,5.2,16.8,3766,6
STLO-2005423-235, 441,441,,335.0,350.0,0.17,84.3,6.1,5.5,10.7,3767,7
STLO-2005423-235, 442,442,,355.0,365.0,0.12,76.4,6.2,5.6,29.9,3768,8
STLO-2005423-236, 433,433,,35.0,50.0,0.05,94.1,4.0,3.2,5.8,3769,1
STLO-2005423-236, 434,434,,75.0,90.0,0.13,87.0,4.1,3.2,10.5,3770,2
STLO-2005423-237, 429,429,,35.0,50.0,,95.7,4.7,3.8,6.4,3771,1
STLO-2005423-237, 430,430,,84.0,99.0,0.08,91.1,4.7,4.0,7.0,3772,2
STLO-2005423-237, 431,431,,103.0,118.0,0.14,86.4,5.2,3.4,10.5,3773,3
STLO-2005423-238, 994,994,,35.0,50.0,0.08,92.1,3.6,3.1,6.8,3774,1
STLO-2005423-238, 995,995,,84.0,99.0,0.08,91.3,3.7,3.3,6.1,3775,2
STLO-2005423-238, 996,996,,135.0,150.0,0.08,92.0,4.4,4.0,8.6,3776,3
STLO-2005423-238, 997,997,,184.0,199.0,0.11,88.8,5.0,4.8,10.8,3777,4
STLO-2005423-238, 998,998,,235.0,250.0,0.13,86.8,5.3,5.0,14.5,3778,5
STLO-2005423-238, 999,999,,284.0,299.0,0.16,84.7,5.4,5.2,16.8,3779,6
STLO-2005424-239, 988,988,,35.0,50.0,0.08,91.5,4.2,3.5,8.5,3780,1
STLO-2005424-239, 989,989,,84.0,99.0,0.07,91.9,4.8,3.4,5.9,3781,2
STLO-2005424-239, 990,990,,135.0,150.0,0.1,90.1,5.7,5.1,9.9,3782,3
STLO-2005424-239, 991,991,,184.0,199.0,0.08,91.2,5.7,5.3,9.8,3783,4
STLO-2005424-239, 992,992,,225.0,240.0,0.16,84.1,5.5,5.3,10.4,3784,5
STLO-2005424-240, 981,981,,35.0,50.0,0.06,93.4,4.3,3.6,4.5,3785,1
STLO-2005424-240, 982,982,,84.0,99.0,0.07,92.1,4.7,4.5,7.7,3786,2
STLO-2005424-240, 983,983,,135.0,150.0,0.09,91.1,5.6,5.1,10.4,3787,3
STLO-2005424-240, 984,984,,184.0,199.0,0.12,88.5,5.8,5.4,14.0,3788,4
STLO-2005424-240, 985,985,,235.0,250.0,0.14,86.2,5.8,5.4,15.2,3789,5
STLO-2005424-240, 986,986,,263.0,278.0,0.15,85.3,5.7,5.2,14.2,3790,6
STLO-2005425-210, 963,963,,38.0,53.0,0.11,88.5,4.0,3.3,13.4,3791,1
STLO-2005425-211, 956,956,,35.0,50.0,0.07,92.3,4.0,3.1,5.0,3792,1
STLO-2005425-211, 957,957,,84.0,99.0,0.06,93.7,4.0,3.2,4.6,3793,2
STLO-2005425-211, 958,958,,135.0,150.0,0.06,94.1,4.1,3.3,2.6,3794,3
STLO-2005425-211, 959,959,,184.0,199.0,0.08,91.6,4.4,3.5,4.8,3795,4
STLO-2005425-211, 960,960,,235.0,250.0,0.11,88.6,4.9,4.3,7.4,3796,5
STLO-2005425-211, 961,961,,284.0,299.0,0.16,84.8,5.5,4.9,11.0,3797,6
STLO-2005425-241, 972,972,,35.0,50.0,0.07,91.0,3.7,3.0,8.7,3798,1
STLO-2005425-241, 973,973,,84.0,99.0,0.06,93.6,4.0,3.1,3.4,3799,2
STLO-2005425-241, 974,974,,135.0,150.0,0.07,93.2,4.0,3.2,2.1,3800,3
STLO-2005425-241, 975,975,,184.0,199.0,0.06,93.2,4.2,3.5,4.3,3801,4
STLO-2005425-241, 976,976,,235.0,250.0,0.11,88.7,5.1,4.4,10.8,3802,5
STLO-2005425-241, 977,977,,284.0,299.0,0.09,90.1,5.6,4.8,11.0,3803,6
STLO-2005425-241, 978,978,,335.0,350.0,0.14,85.4,5.4,4.9,14.6,3804,7
STLO-2005425-241, 979,979,,370.0,385.0,0.18,82.2,5.6,5.3,19.5,3805,8
STLO-2005425-242, 965,965,,35.0,50.0,0.05,94.9,4.0,3.2,11.6,3806,1
STLO-2005425-242, 966,966,,84.0,99.0,0.07,92.0,4.0,3.2,6.2,3807,2
STLO-2005425-242, 967,967,,135.0,150.0,0.07,93.0,4.2,3.4,3.0,3808,3
STLO-2005425-242, 968,968,,184.0,199.0,0.07,92.0,4.4,3.7,3.6,3809,4
STLO-2005425-242, 969,969,,235.0,250.0,0.12,88.1,5.1,4.4,8.8,3810,5
STLO-2005425-242, 970,970,,284.0,299.0,0.16,84.2,5.3,4.6,13.0,3811,6
STLO-2005426-243, 410,410,,35.0,50.0,0.06,93.0,4.3,3.3,4.8,3812,1
STLO-2005426-243, 411,411,,84.0,99.0,0.09,91.0,4.3,3.5,6.3,3813,2
STLO-2005426-243, 412,412,,135.0,150.0,0.08,91.7,5.3,4.7,6.1,3814,3
STLO-2005426-243, 413,413,,184.0,199.0,0.09,91.2,5.5,4.6,7.7,3815,4
STLO-2005426-243, 414,414,,235.0,250.0,0.07,92.6,5.7,5.1,7.6,3816,5
STLO-2005426-243, 415,415,,284.0,299.0,0.14,86.1,5.8,5.1,12.6,3817,6
STLO-2005426-243, 416,416,,315.0,330.0,0.17,83.6,5.9,5.3,18.1,3818,7
STLO-2005426-244, 399,399,,35.0,50.0,0.03,94.6,4.2,3.3,13.4,3819,1
STLO-2005426-244, 400,400,,84.0,99.0,0.07,91.4,4.4,3.6,6.1,3820,2
STLO-2005426-244, 401,401,,135.0,150.0,0.1,91.0,5.0,4.2,5.3,3821,3
STLO-2005426-244, 402,402,,184.0,199.0,0.09,91.3,5.4,4.8,9.5,3822,4
STLO-2005426-244, 403,403,,235.0,250.0,0.1,90.2,6.2,5.5,8.8,3823,5
STLO-2005426-244, 404,404,,284.0,299.0,0.1,90.0,6.2,5.5,7.7,3824,6
STLO-2005426-244, 405,405,,335.0,350.0,0.08,91.5,6.4,5.7,8.9,3825,7
STLO-2005426-244, 406,406,,384.0,399.0,0.12,88.6,6.3,5.8,9.5,3826,8
STLO-2005426-244, 407,407,,435.0,450.0,0.15,86.4,6.4,5.8,13.9,3827,9
STLO-2005426-244, 408,408,,464.0,479.0,0.19,83.4,6.4,5.8,30.8,3828,10
STLO-2005426-245, 389,389,,84.0,99.0,0.07,92.0,4.7,4.1,6.9,3829,1
STLO-2005426-245, 390,390,,135.0,150.0,0.09,91.4,5.3,4.7,8.8,3830,2
STLO-2005426-245, 391,391,,184.0,199.0,0.1,89.9,5.8,5.1,9.1,3831,3
STLO-2005426-245, 392,392,,235.0,250.0,0.11,89.7,5.6,5.4,10.3,3832,4
STLO-2005426-245, 393,393,,284.0,299.0,0.1,89.5,6.2,5.5,9.7,3833,5
STLO-2005426-245, 394,394,,335.0,350.0,0.11,89.7,6.2,5.5,9.8,3834,6
STLO-2005426-245, 395,395,,384.0,399.0,0.13,87.2,6.3,5.7,10.6,3835,7
STLO-2005426-245, 396,396,,425.0,440.0,0.15,86.8,6.3,5.7,13.7,3836,8
STLO-2005426-245, 397,397,,460.0,475.0,0.3,74.6,6.5,5.9,62.3,3837,9
STLO-2005434-246, 360,360,,50.0,65.0,,92.2,3.7,3.0,7.8,3838,1
STLO-2005434-246, 361,361,,84.0,99.0,0.09,90.2,4.7,3.9,7.8,3839,2
STLO-2005434-246, 362,362,,135.0,150.0,0.09,91.2,5.3,4.5,6.2,3840,3
STLO-2005434-246, 363,363,,184.0,199.0,0.09,91.5,5.7,5.0,6.4,3841,4
STLO-2005434-246, 364,364,,235.0,250.0,0.1,90.2,6.0,5.1,9.7,3842,5
STLO-2005434-246, 365,365,,284.0,299.0,0.1,89.8,6.2,5.4,8.5,3843,6
STLO-2005434-246, 366,366,,335.0,350.0,0.12,89.3,6.2,5.5,9.7,3844,7
STLO-2005434-246, 367,367,,384.0,399.0,0.12,88.7,6.2,5.6,9.1,3845,8
STLO-2005434-246, 368,368,,435.0,450.0,0.19,83.1,6.3,5.7,24.1,3846,9
STLO-2005434-246, 369,369,,459.0,474.0,0.12,88.7,6.1,5.7,8.4,3847,10
STLO-2005434-247, 351,351,,35.0,50.0,0.04,89.1,5.0,4.2,8.9,3848,1
STLO-2005434-247, 352,352,,84.0,99.0,0.08,91.1,5.5,4.9,5.7,3849,2
STLO-2005434-247, 353,353,,135.0,150.0,0.1,89.5,5.8,5.2,9.7,3850,3
STLO-2005434-247, 354,354,,184.0,199.0,0.1,89.5,6.0,5.5,9.9,3851,4
STLO-2005434-247, 355,355,,235.0,250.0,0.11,89.0,6.1,5.6,8.5,3852,5
STLO-2005434-247, 356,356,,284.0,299.0,0.11,88.3,6.3,5.7,11.5,3853,6
STLO-2005434-247, 357,357,,335.0,350.0,0.14,86.9,6.3,5.7,11.3,3854,7
STLO-2005434-247, 358,358,,350.0,365.0,0.14,86.5,6.3,5.8,11.8,3855,8
STLO-2005435-248, 380,380,,84.0,99.0,0.09,91.2,4.8,4.1,9.1,3856,1
STLO-2005435-248, 381,381,,135.0,150.0,0.08,92.0,5.5,4.9,6.8,3857,2
STLO-2005435-248, 382,382,,184.0,199.0,0.09,91.2,5.7,5.1,6.6,3858,3
STLO-2005435-248, 383,383,,235.0,250.0,0.09,91.2,6.1,5.4,8.8,3859,4
STLO-2005435-248, 384,384,,284.0,299.0,0.11,89.8,6.2,5.4,8.3,3860,5
STLO-2005435-248, 385,385,,335.0,350.0,0.12,89.2,6.3,5.6,13.9,3861,6
STLO-2005435-248, 386,386,,384.0,399.0,0.13,88.2,6.2,5.6,8.7,3862,7
STLO-2005435-248, 387,387,,435.0,450.0,0.12,88.7,6.2,5.7,10.7,3863,8
STLO-2005435-248, 388,388,,460.0,475.0,0.18,83.2,6.1,5.7,21.3,3864,9
STLO-2005435-249, 371,371,,84.0,99.0,0.06,92.1,5.3,4.4,7.2,3865,1
STLO-2005435-249, 372,372,,135.0,150.0,0.1,90.5,5.8,5.0,6.7,3866,2
STLO-2005435-249, 373,373,,184.0,199.0,0.08,91.8,6.1,5.3,8.4,3867,3
STLO-2005435-249, 374,374,,235.0,250.0,0.09,90.3,6.1,5.3,9.1,3868,4
STLO-2005435-249, 375,375,,284.0,299.0,0.1,89.8,6.3,5.6,10.7,3869,5
STLO-2005435-249, 376,376,,335.0,350.0,0.12,89.0,6.3,5.7,9.5,3870,6
STLO-2005435-249, 377,377,,384.0,399.0,0.13,88.2,6.3,5.8,9.8,3871,7
STLO-2005435-249, 378,378,,415.0,430.0,0.15,86.2,6.3,5.8,19.8,3872,8
STLO-2005502-273,1198,1198,,35.0,50.0,0.17,82.5,4.9,4.7,14.0,3873,1
STLO-2005503-274,1195,1195,,25.0,40.0,0.13,85.6,4.6,4.1,18.0,3874,1
STLO-2005503-275,1190,1190,,35.0,50.0,0.13,86.6,4.2,3.5,5.8,3875,1
STLO-2005503-275,1191,1191,,85.0,100.0,0.09,89.3,4.9,4.5,7.6,3876,2
STLO-2005503-275,1192,1192,,135.0,150.0,0.2,81.0,5.5,5.1,16.9,3877,3
STLO-2005503-275,1193,1193,,157.0,172.0,0.21,79.9,5.6,5.3,17.5,3878,4
STLO-2005504-276,1186,1186,,35.0,50.0,0.17,83.1,4.9,4.3,9.2,3879,1
STLO-2005504-276,1187,1187,,84.0,99.0,0.2,79.7,5.5,5.2,15.5,3880,2
STLO-2005504-276,1188,1188,,110.0,125.0,0.17,82.2,5.4,5.0,15.8,3881,3
STLO-2005507-T2,4499,4499,,35.0,45.0,,,,4.9,,3882,1
STLO-2005507-T2,4500,4500,,65.0,80.0,0.12,88.5,,,8.5,3883,2
STLO-2005507-T2,4502,4502,,170.0,185.0,0.15,86.6,,,10.8,3884,3
STLO-2005507-T3,4494,4494,,13.0,22.0,,,,5.2,,3885,1
STLO-2005507-T3,4495,4495,,25.0,40.0,0.15,85.6,,,14.6,3886,2
STLO-2005507-T3,4497,4497,,70.0,85.0,0.14,87.2,,,10.2,3887,3
STLO-2005507-T3,4498,4498,,130.0,145.0,0.13,87.9,,,9.9,3888,4
STLO-2005517-T10,4508,4508,,30.0,45.0,,,,5.2,,3889,1
STLO-2005517-T10,4509,4509,,60.0,75.0,0.16,85.2,,,16.9,3890,2
STLO-2005517-T18,4514,4514,,30.0,40.0,,,,4.7,,3891,1
STLO-2005517-T18,4515,4515,,60.0,75.0,0.13,87.8,,,11.0,3892,2
STLO-2005517-T18,4516,4516,,110.0,125.0,0.11,89.6,,,7.0,3893,3
STLO-2005517-T18,4517,4517,,210.0,225.0,0.15,87.0,,,13.6,3894,4
STLO-2005517-T23,4439,4439,,25.0,35.0,,,,4.4,,3895,1
STLO-2005517-T23,4440,4440,,60.0,75.0,0.12,88.2,,,8.0,3896,2
STLO-2005517-T23,4442,4442,,130.0,145.0,0.12,88.5,,,8.6,3897,3
STLO-2005517-T23,4443,4443,,160.0,170.0,,,,4.7,,3898,4
STLO-2005517-T23,4444,4444,,180.0,195.0,0.14,87.3,,,,3899,5
STLO-2005517-T23,4445,4445,,225.0,240.0,0.15,86.0,,,11.7,3900,6
STLO-2005517-T24,4446,4446,,25.0,35.0,,,,4.2,,3901,1
STLO-2005517-T24,4447,4447,,65.0,80.0,0.13,88.0,,,13.6,3902,2
STLO-2005517-T24,4449,4449,,120.0,135.0,0.11,90.1,,,8.4,3903,3
STLO-2005517-T24,4451,4451,,180.0,195.0,0.15,86.9,,,16.9,3904,4
STLO-2005518-T15,4518,4518,,25.0,35.0,,,,4.5,,3905,1
STLO-2005518-T15,4519,4519,,60.0,75.0,0.12,88.6,,,8.7,3906,2
STLO-2005518-T15,4520,4520,,110.0,125.0,0.1,90.4,,,11.0,3907,3
STLO-2005518-T15,4521,4521,,160.0,175.0,0.14,87.7,,,9.7,3908,4
STLO-2005518-T20,4464,4464,,33.0,48.0,0.09,91.1,,,7.3,3909,1
STLO-2005518-T20,4466,4466,,80.0,95.0,0.1,90.4,,,6.6,3910,2
STLO-2005518-T20,4467,4467,,120.0,135.0,0.11,89.9,,,9.6,3911,3
STLO-2005518-T21,4458,4458,,25.0,35.0,,,,4.5,,3912,1
STLO-2005518-T21,4459,4459,,55.0,70.0,0.1,90.7,,,7.9,3913,2
STLO-2005518-T21,4461,4461,,170.0,185.0,0.11,90.2,,,8.1,3914,3
STLO-2005518-T21,4463,4463,,232.0,247.0,0.14,86.8,,,11.9,3915,4
STLO-2005518-T22,4452,4452,,30.0,40.0,,,,4.5,,3916,1
STLO-2005518-T22,4453,4453,,60.0,75.0,0.11,89.7,,,8.3,3917,2
STLO-2005518-T22,4455,4455,,130.0,145.0,0.1,90.4,,,10.3,3918,3
STLO-2005518-T22,4456,4456,,168.0,173.0,0.1,90.7,,,10.4,3919,4
STLO-2005518-T22,4457,4457,,175.0,190.0,0.11,89.2,,,9.1,3920,5
STLO-2005518-T5,4487,4487,,25.0,35.0,,,,4.8,,3921,1
STLO-2005518-T5,4488,4488,,60.0,75.0,0.08,91.3,,,9.4,3922,2
STLO-2005518-T5,4490,4490,,130.0,145.0,0.11,89.6,,,8.9,3923,3
STLO-2005518-T5,4492,4492,,170.0,185.0,0.12,88.6,,,9.8,3924,4
STLO-2005518-T5,4493,4493,,210.0,225.0,0.16,85.4,,,13.8,3925,5
STLO-2005518-T6,4477,4477,,20.0,33.0,,,,4.5,,3926,1
STLO-2005518-T6,4478,4478,,33.0,48.0,0.12,88.7,,,11.9,3927,2
STLO-2005518-T6,4480,4480,,65.0,80.0,0.1,90.6,,,9.6,3928,3
STLO-2005518-T6,4481,4481,,118.0,133.0,0.09,91.2,,,9.7,3929,4
STLO-2005518-T6,4483,4483,,175.0,190.0,0.12,88.8,,,8.5,3930,5
STLO-2005518-T7,4507,4507,,80.0,95.0,0.14,88.2,,,10.7,3931,1
STLO-2005519-279,1129,1129,,45.0,60.0,0.09,90.3,5.0,4.3,11.4,3932,1
STLO-2005519-279,1130,1130,,84.0,99.0,0.09,91.0,5.2,4.4,8.5,3933,2
STLO-2005519-279,1131,1131,,135.0,150.0,0.07,91.9,5.2,4.4,8.8,3934,3
STLO-2005519-279,1132,1132,,184.0,199.0,0.08,91.3,5.2,4.4,7.1,3935,4
STLO-2005519-279,1133,1133,,235.0,250.0,0.11,89.5,5.5,4.7,8.3,3936,5
STLO-2005519-279,1134,1134,,284.0,299.0,0.17,83.1,5.8,5.1,20.9,3937,6
STLO-2005519-T26,4429,4429,,25.0,40.0,,,,4.5,,3938,1
STLO-2005519-T26,4430,4430,,60.0,75.0,0.1,90.8,,,8.7,3939,2
STLO-2005519-T26,4432,4432,,165.0,180.0,0.08,92.1,,,6.0,3940,3
STLO-2005519-T26,4433,4433,,220.0,235.0,0.1,90.9,,,7.8,3941,4
STLO-2005519-T27,4422,4422,,25.0,32.0,,,,4.4,,3942,1
STLO-2005519-T27,4423,4423,,32.0,47.0,0.1,90.0,,,8.5,3943,2
STLO-2005519-T27,4425,4425,,80.0,95.0,0.08,91.8,,,6.8,3944,3
STLO-2005519-T27,4426,4426,,125.0,140.0,0.08,91.7,,,6.5,3945,4
STLO-2005519-T27,4428,4428,,220.0,235.0,0.12,88.4,,,12.2,3946,5
STLO-2005519-T28,4388,4388,,20.0,35.0,0.1,89.9,,,9.0,3947,1
STLO-2005519-T28,4391,4391,,60.0,75.0,0.11,90.2,,,8.4,3948,2
STLO-2005519-T28,4398,4398,,115.0,130.0,0.09,91.5,,,7.1,3949,3
STLO-2005519-T28,4402,4402,,165.0,180.0,0.11,89.5,,,9.9,3950,4
STLO-2005520-281,1122,1122,,35.0,50.0,0.06,91.4,4.8,4.0,11.3,3951,1
STLO-2005520-281,1123,1123,,84.0,99.0,0.1,89.3,5.2,4.3,9.8,3952,2
STLO-2005520-281,1124,1124,,135.0,150.0,0.1,90.1,5.3,4.7,7.7,3953,3
STLO-2005520-281,1125,1125,,184.0,199.0,0.1,89.4,5.5,5.0,12.7,3954,4
STLO-2005520-281,1126,1126,,235.0,250.0,0.13,87.5,5.8,5.2,9.6,3955,5
STLO-2005520-281,1127,1127,,284.0,299.0,0.16,84.0,5.9,5.5,18.4,3956,6
STLO-2005520-T29,4392,4392,,65.0,80.0,0.11,89.4,,,9.0,3957,1
STLO-2005520-T29,4397,4397,,115.0,130.0,0.09,91.3,,,8.7,3958,2
STLO-2005520-T32,4650,4650,,32.0,47.0,0.11,89.6,,,8.1,3959,1
STLO-2005520-T32,4651,4651,,75.0,90.0,0.09,91.0,,,8.9,3960,2
