DNR Peat Inventory ID #,Profile Description Info,Peat Moisture Info,IRRB Report Name,Profile Described By,Desc_who,Desc_when,DNR Lab Data Available,Prox-Ulti Data Available
AITK-2304624-442,,,,"G. Gibanski and H. Hobbs on June 27, 1980",G. Gibanski and H. Hobbs,"June 27, 1980",N,N
AITK-2304625-123,,,,"H. Hobbs and T. Deering on May 1, 1980",H. Hobbs and T. Deering,"May 1, 1980",N,N
AITK-2304628-81,,,,"H. Hobbs and T. Deering on April 24, 1980",H. Hobbs and T. Deering,"April 24, 1980",N,N
AITK-2304632-519,Laboratory samples collected near this site at a later date,,,"D. Haverkost and D. Riihiluoma on September 5, 1980",D. Haverkost and D. Riihiluoma,"September 5, 1980",Y,Y
AITK-2304632-597,Hit stump at 60cm,,McGregor South Bog,"P. Geiselman and M. Oberhelman on May 13, 1987",P. Geiselman and M. Oberhelman,"May 13, 1987",N,N
AITK-2304632-598,,,McGregor South Bog,"P. Geiselman and M. Oberhelman on May 13, 1987",P. Geiselman and M. Oberhelman,"May 13, 1987",N,N
AITK-2304632-599,,,McGregor South Bog,"P. Geiselman and M. Oberhelman on May 13, 1987",P. Geiselman and M. Oberhelman,"May 13, 1987",Y,N
AITK-2304632-600,,,McGregor South Bog,"P. Geiselman and M. Oberhelman on May 13, 1987",P. Geiselman and M. Oberhelman,"May 13, 1987",N,N
AITK-2304633-459,,,,"G. Gibanski and H. Hobbs on June 30, 1980",G. Gibanski and H. Hobbs,"June 30, 1980",N,N
AITK-2304633-586,,,McGregor South Bog,"P. Geiselman and M. Oberhelman on April 28, 1987",P. Geiselman and M. Oberhelman,"April 28, 1987",N,N
AITK-2304633-587,,,McGregor South Bog,"P. Geiselman and M. Oberhelman on April 28, 1987",P. Geiselman and M. Oberhelman,"April 28, 1987",N,N
AITK-2304633-588,,,McGregor South Bog,"P. Geiselman and M. Oberhelman on April 28, 1987",P. Geiselman and M. Oberhelman,"April 28, 1987",N,N
AITK-2304633-82,,,,"H. Hobbs and T. Deering on April 24, 1980",H. Hobbs and T. Deering,"April 24, 1980",N,N
AITK-2304636-443,,,,"G. Gibanski and H. Hobbs on June 27, 1980",G. Gibanski and H. Hobbs,"June 27, 1980",N,N
AITK-2304705-69,,,McGregor Bog,"H. Hobbs and T. Deering on April 23, 1980",H. Hobbs and T. Deering,"April 23, 1980",N,N
AITK-2304707-70,,,McGregor Bog,"H. Hobbs and T. Deering on April 23, 1980",H. Hobbs and T. Deering,"April 23, 1980",N,N
AITK-2304707-75,,,,"H. Hobbs and T. Deering on April 23, 1980",H. Hobbs and T. Deering,"April 23, 1980",N,N
AITK-2304714-427,Laboratory samples collected near this site at a later date,,,"D. Olson and S. Nelson on June 27, 1980",D. Olson and S. Nelson,"June 27, 1980",Y,Y
AITK-2304722-426,,,,"S. Nelson and D. Olson on June 27, 1980",S. Nelson and D. Olson,"June 27, 1980",N,N
AITK-2304725-429,,,,"D. Olson and S. Nelson on June 27, 1980",D. Olson and S. Nelson,"June 27, 1980",N,N
AITK-2304726-428,,,,"S. Nelson and D. Olson on June 27, 1980",S. Nelson and D. Olson,"June 27, 1980",N,N
AITK-2304736-430,,,,"S. Nelson and D. Olson on June 27, 1980",S. Nelson and D. Olson,"June 27, 1980",N,N
AITK-2304803-383,,,,"H. Hobbs and D. Olson on June 25, 1980",H. Hobbs and D. Olson,"June 25, 1980",N,N
AITK-2304807-67,,,McGregor North Bog,"H. Hobbs and T. Deering on April 23, 1980",H. Hobbs and T. Deering,"April 23, 1980",N,N
AITK-2304810-369,,,,"S. Nelson and G. Gibanski on June 25, 1980",S. Nelson and G. Gibanski,"June 25, 1980",N,N
AITK-2304811-370,,,,"G. Gibanski and S. Nelson on June 25, 1980",G. Gibanski and S. Nelson,"June 25, 1980",N,N
AITK-2304811-381,,,,"H. Hobbs and D. Olson on June 25, 1980",H. Hobbs and D. Olson,"June 25, 1980",N,N
AITK-2304812-382,,,,"H. Hobbs and D. Olson on June 25, 1980",H. Hobbs and D. Olson,"June 25, 1980",N,N
AITK-2304812-384,,,,"H. Hobbs and D. Olson on June 25, 1980",H. Hobbs and D. Olson,"June 25, 1980",N,N
AITK-2304814-380,,,,"H. Hobbs and D. Olson on June 25, 1980",H. Hobbs and D. Olson,"June 25, 1980",N,N
AITK-2304815-379,,,,"H. Hobbs and D. Olson on June 25, 1980",H. Hobbs and D. Olson,"June 25, 1980",N,N
AITK-2304818-368,,,McGregor North Bog,"S. Nelson and G. Gibanski on June 25, 1980",S. Nelson and G. Gibanski,"June 25, 1980",N,N
AITK-2304818-68,,,McGregor North Bog,"H. Hobbs and T. Deering on April 23, 1980",H. Hobbs and T. Deering,"April 23, 1980",N,N
AITK-2304825-392,,,,"H. Hobbs and D. Olson on June 25, 1980",H. Hobbs and D. Olson,"June 25, 1980",N,N
AITK-2304825-393,,,,"H. Hobbs and D. Olson on June 25, 1980",H. Hobbs and D. Olson,"June 25, 1980",N,N
AITK-2304826-394,,,,"H. Hobbs and D. Olson on June 25, 1980",H. Hobbs and D. Olson,"June 25, 1980",N,N
AITK-2304828-55,,,,"H. Hobbs and T. Deering on April 17, 1980",H. Hobbs and T. Deering,"April 17, 1980",N,N
AITK-2304831-577,,,McGregor Bog,"D. Riihiluoma on May 24, 1984",D. Riihiluoma,"May 24, 1984",N,N
AITK-2304831-578,,,McGregor Bog,"D. Riihiluoma on May 24, 1984",D. Riihiluoma,"May 24, 1984",N,N
AITK-2304831-579,Site 100 feet from upland,,McGregor Bog,"D. Riihiluoma on May 24, 1984",D. Riihiluoma,"May 24, 1984",N,N
AITK-2304832-71,Laboratory samples collected near this site at a later date,,McGregor Bog,"H. Hobbs and T. Deering on April 23, 1980",H. Hobbs and T. Deering,"April 23, 1980",Y,Y
AITK-2304832-72,,,McGregor Bog,"H. Hobbs and T. Deering on April 23, 1980",H. Hobbs and T. Deering,"April 23, 1980",N,N
AITK-2304834-395,,,,"H. Hobbs and D. Olson on June 25, 1980",H. Hobbs and D. Olson,"June 25, 1980",N,N
AITK-2304916-371,Laboratory samples collected near this site at a later date,,,"G. Gibanski and S. Nelson on June 25, 1980",G. Gibanski and S. Nelson,"June 25, 1980",Y,Y
AITK-2305123-152,,,,"D. Olson and L. Severson on June 13, 1980",D. Olson and L. Severson,"June 13, 1980",N,N
AITK-2305134-151,,,,"D. Olson and L. Severson on June 13, 1980",D. Olson and L. Severson,"June 13, 1980",N,N
AITK-2305224-19,,,,"D. Olson and T. Deering on April 14, 1980",D. Olson and T. Deering,"April 14, 1980",N,N
AITK-2305226-104,,,,"B. Leuelling, D. Olson, and B. Balan on August 7, 1978","B. Leuelling, D. Olson, and B. Balan","August 7, 1978",N,N
AITK-2305226-105,,,,"B. Leuelling, D. Olson, and B. Balan on August 7, 1978","B. Leuelling, D. Olson, and B. Balan","August 7, 1978",Y,N
AITK-2305227-106,,,,"B. Leuelling, D. Olson, and B. Balan on August 7, 1978","B. Leuelling, D. Olson, and B. Balan","August 7, 1978",Y,N
AITK-2305236-165,,,,"H. Hobbs and G. Gibanski on June 13, 1980",H. Hobbs and G. Gibanski,"June 13, 1980",N,N
AITK-2404301-105,,,,"H. Hobbs and T. Deering on April 30, 1980",H. Hobbs and T. Deering,"April 30, 1980",N,N
AITK-2404301-508,,,,"G. Gibanski and S. Nelson on July 2, 1980",G. Gibanski and S. Nelson,"July 2, 1980",N,N
AITK-2404302-509,,,,"G. Gibanski and S. Nelson on July 2, 1980",G. Gibanski and S. Nelson,"July 2, 1980",N,N
AITK-2404305-104,Laboratory samples collected near this site at a later date,,,"H. Hobbs and T. Deering on April 30, 1980",H. Hobbs and T. Deering,"April 30, 1980",Y,Y
AITK-2404314-510,,,,"G. Gibanski and S. Nelson on July 2, 1980",G. Gibanski and S. Nelson,"July 2, 1980",N,N
AITK-2404315-512,,,,"G. Gibanski and S. Nelson on July 2, 1980",G. Gibanski and S. Nelson,"July 2, 1980",N,N
AITK-2404315-590,,,,"P. Geiselman and M. Oberhelman on April 29, 1987",P. Geiselman and M. Oberhelman,"April 29, 1987",N,N
AITK-2404315-591,,,,"P. Geiselman and M. Oberhelman on April 29, 1987",P. Geiselman and M. Oberhelman,"April 29, 1987",N,N
AITK-2404315-592,Hit stump at 30cm,,,"P. Geiselman and M. Oberhelman on April 29, 1987",P. Geiselman and M. Oberhelman,"April 29, 1987",Y,N
AITK-2404315-593,,,,"P. Geiselman and M. Oberhelman on April 29, 1987",P. Geiselman and M. Oberhelman,"April 29, 1987",Y,N
AITK-2404320-515,,,,"G. Gibanski and S. Nelson on July 2, 1980",G. Gibanski and S. Nelson,"July 2, 1980",N,N
AITK-2404321-514,,,,"G. Gibanski and S. Nelson on July 2, 1980",G. Gibanski and S. Nelson,"July 2, 1980",N,N
AITK-2404322-511,,,,"G. Gibanski and S. Nelson on July 2, 1980",G. Gibanski and S. Nelson,"July 2, 1980",N,N
AITK-2404322-513,,,,"G. Gibanski and S. Nelson on July 2, 1980",G. Gibanski and S. Nelson,"July 2, 1980",N,N
AITK-2404322-589,,,,"P. Geiselman and M. Oberhelman on April 29, 1987",P. Geiselman and M. Oberhelman,"April 29, 1987",Y,N
AITK-2404322-594,,,,"P. Geiselman and M. Oberhelman on April 29, 1987",P. Geiselman and M. Oberhelman,"April 29, 1987",N,N
AITK-2404322-595,,,,"P. Geiselman and M. Oberhelman on April 29, 1987",P. Geiselman and M. Oberhelman,"April 29, 1987",N,N
AITK-2404322-596,,,,"P. Geiselman and M. Oberhelman on April 29, 1987",P. Geiselman and M. Oberhelman,"April 29, 1987",N,N
AITK-2404333-517,,,,"G. Gibanski and S. Nelson on July 2, 1980",G. Gibanski and S. Nelson,"July 2, 1980",N,N
AITK-2404412-500,,,,"H. Hobbs and D. Olson on July 2, 1980",H. Hobbs and D. Olson,"July 2, 1980",N,N
AITK-2404418-496,,,,"H. Hobbs and D. Olson on July 2, 1980",H. Hobbs and D. Olson,"July 2, 1980",N,N
AITK-2404419-498,,,,"H. Hobbs and D. Olson on July 2, 1980",H. Hobbs and D. Olson,"July 2, 1980",N,N
AITK-2404420-499,,,,"H. Hobbs and D. Olson on July 2, 1980",H. Hobbs and D. Olson,"July 2, 1980",N,N
AITK-2404423-109,,,,"H. Hobbs and T. Deering on April 30, 1980",H. Hobbs and T. Deering,"April 30, 1980",N,N
AITK-2404423-481,,,,"H. Hobbs and G. Gibanski on July 1, 1980",H. Hobbs and G. Gibanski,"July 1, 1980",N,N
AITK-2404423-603,,,,"P. Geiselman and M. Oberhelman on May 13, 1987",P. Geiselman and M. Oberhelman,"May 13, 1987",N,N
AITK-2404424-108,Laboratory samples collected near this site at a later date,,,"H. Hobbs and T. Deering on April 30, 1980",H. Hobbs and T. Deering,"April 30, 1980",Y,Y
AITK-2404424-501,,,,"H. Hobbs and D. Olson on July 2, 1980",H. Hobbs and D. Olson,"July 2, 1980",N,N
AITK-2404425-503,,,,"H. Hobbs and D. Olson on July 2, 1980",H. Hobbs and D. Olson,"July 2, 1980",N,N
AITK-2404436-505,,,,"H. Hobbs and D. Olson on July 2, 1980",H. Hobbs and D. Olson,"July 2, 1980",N,N
AITK-2404501-448,,,,"S. Nelson and D. Olson on June 30, 1980",S. Nelson and D. Olson,"June 30, 1980",N,N
AITK-2404501-450,,,,"S. Nelson and D. Olson on June 30,1980",S. Nelson and D. Olson,"June 30,1980",N,N
AITK-2404508-356,,,,"D. Olson and S. Nelson on June 24, 1980",D. Olson and S. Nelson,"June 24, 1980",N,N
AITK-2404510-357,,,,"S. Nelson and D. Olson on June 24, 1980",S. Nelson and D. Olson,"June 24, 1980",N,N
AITK-2404510-449,,,,"D. Olson and S. Nelson on June 30, 1980",D. Olson and S. Nelson,"June 30, 1980",N,N
AITK-2404512-451,,,,"D. Olson and S. Nelson on June 30, 1980",D. Olson and S. Nelson,"June 30, 1980",N,N
AITK-2404513-452,Laboratory samples collected near this site at a later date,,,"S. Nelson and D. Olson on June 30, 1980",S. Nelson and D. Olson,"June 30, 1980",Y,Y
AITK-2404514-453,,,,"D. Olson and S. Nelson on June 30, 1980",D. Olson and S. Nelson,"June 30, 1980",N,N
AITK-2404521-354,,,,"D. Olson and S. Nelson on June 23, 1980",D. Olson and S. Nelson,"June 23, 1980",N,N
AITK-2404525-111,,,,"H. Hobbs and T. Deering on April 30, 1980",H. Hobbs and T. Deering,"April 30, 1980",N,N
AITK-2404525-112,,,,"H. Hobbs and T. Deering on April 30, 1980",H. Hobbs and T. Deering,"April 30, 1980",N,N
AITK-2404526-479,,,,"H. Hobbs and G. Gibanski on July 1, 1980",H. Hobbs and G. Gibanski,"July 1, 1980",N,N
AITK-2404526-480,,,,"H. Hobbs and G. Gibanski on July 1, 1980",H. Hobbs and G. Gibanski,"July 1, 1980",N,N
AITK-2404529-353,,,,"S. Nelson and D. Olson on June 23, 1980",S. Nelson and D. Olson,"June 23, 1980",N,N
AITK-2404535-110,,,,"H. Hobbs and T. Deering on April 30, 1980",H. Hobbs and T. Deering,"April 30, 1980",N,N
AITK-2404620-363,,,,"S. Nelson and D. Olson on June 24, 1980",S. Nelson and D. Olson,"June 24, 1980",N,N
AITK-2404621-444,,,,"S. Nelson and D. Olson on June 30, 1980",S. Nelson and D. Olson,"June 30, 1980",N,N
AITK-2404621-445,,,,"D. Olson and S. Nelson on June 30, 1980",D. Olson and S. Nelson,"June 30, 1980",N,N
AITK-2404626-447,,,,"D. Olson and S. Nelson on June 30, 1980",D. Olson and S. Nelson,"June 30, 1980",N,N
AITK-2404627-446,,,,"S. Nelson and D. Olson on June 30, 1980",S. Nelson and D. Olson,"June 30, 1980",N,N
AITK-2404630-364,,,,"D. Olson and S. Nelson on June 24, 1980",D. Olson and S. Nelson,"June 24, 1980",N,N
AITK-2404631-358,,,,"D. Olson and S. Nelson on June 24, 1980",D. Olson and S. Nelson,"June 24, 1980",N,N
AITK-2404702-421,,,McGregor Bog,"D. Olson and S. Nelson on June 27, 1980",D. Olson and S. Nelson,"June 27, 1980",N,N
AITK-2404703-420,,,McGregor Bog,"S. Nelson and D. Olson on June 27, 1980",S. Nelson and D. Olson,"June 27, 1980",N,N
AITK-2404704-410,,,,"H. Hobbs and D. Olson on June 25, 1980",H. Hobbs and D. Olson,"June 25, 1980",N,N
AITK-2404708-409,,,,"H. Hobbs and D. Olson on June 25, 1980",H. Hobbs and D. Olson,"June 25, 1980",N,N
AITK-2404712-73,,,,"H. Hobbs and T. Deering on April 23, 1980",H. Hobbs and T. Deering,"April 23, 1980",N,N
AITK-2404712-74,,,,"H. Hobbs and T. Deering on April 23, 1980",H. Hobbs and T. Deering,"April 23, 1980",N,N
AITK-2404713-424,,,,"S. Nelson and D. Olson on June 27, 1980",S. Nelson and D. Olson,"June 27, 1980",N,N
AITK-2404714-422,,,,"S. Nelson and D. Olson on June 27, 1980",S. Nelson and D. Olson,"June 27, 1980",N,N
AITK-2404714-423,,,,"D. Olson and S. Nelson on June 27, 1980",D. Olson and S. Nelson,"June 27, 1980",N,N
AITK-2404716-407,,,,"H. Hobbs and D. Olson on June 25, 1980",H. Hobbs and D. Olson,"June 25, 1980",N,N
AITK-2404716-78,,,,"H. Hobbs and T. Deering on April 24, 1980",H. Hobbs and T. Deering,"April 24, 1980",N,N
AITK-2404720-406,,,,"H. Hobbs and D. Olson on June 25, 1980",H. Hobbs and D. Olson,"June 25, 1980",N,N
AITK-2404722-79,,,,"H. Hobbs and T. Deering on April 24, 1980",H. Hobbs and T. Deering,"April 24, 1980",N,N
AITK-2404723-80,,,,"H. Hobbs and T. Deering on April 24, 1980",H. Hobbs and T. Deering,"April 24, 1980",N,N
AITK-2404724-76,,,,"H. Hobbs and T. Deering on April 23, 1980",H. Hobbs and T. Deering,"April 23, 1980",N,N
AITK-2404725-77,,,,"H. Hobbs and T. Deering on April 23, 1980",H. Hobbs and T. Deering,"April 23, 1980",N,N
AITK-2404726-425,,,,"D. Olson and S. Nelson on June 27, 1980",D. Olson and S. Nelson,"June 27, 1980",N,N
AITK-2404731-404,,,,"H. Hobbs and D. Olson on June 25, 1980",H. Hobbs and D. Olson,"June 25, 1980",N,N
AITK-2404731-405,Laboratory samples collected near this site at a later date,,,"H. Hobbs and D. Olson on June 25, 1980",H. Hobbs and D. Olson,"June 25, 1980",Y,Y
AITK-2404804-280,,,,"S. Nelson and D. Olson on June 19, 1980",S. Nelson and D. Olson,"June 19, 1980",N,N
AITK-2404805-283,,,,"D. Olson and S. Nelson on June 19, 1980",D. Olson and S. Nelson,"June 19, 1980",N,N
AITK-2404805-9,,,,"D. Mellum and B. Balan on June 19, 1978",D. Mellum and B. Balan,"June 19, 1978",Y,Y
AITK-2404806-10,,,,"D. Mellum and B. Balan on June 19, 1978",D. Mellum and B. Balan,"June 19, 1978",Y,N
AITK-2404806-11,,,,"D. Mellum and B. Balan on June 19, 1978",D. Mellum and B. Balan,"June 19, 1978",Y,N
AITK-2404806-12,,,,"D. Mellum and B. Balan on June 19, 1978",D. Mellum and B. Balan,"June 19, 1978",Y,N
AITK-2404806-13,,,,"D. Mellum and B. Balan on June 19, 1978",D. Mellum and B. Balan,"June 19, 1978",Y,N
AITK-2404807-285,,,,"D. Olson and S. Nelson on June 19, 1980",D. Olson and S. Nelson,"June 19, 1980",N,N
AITK-2404808-5,Site on edge of spruce stand,,,"D. Olson and B. Balan on June 15, 1978",D. Olson and B. Balan,"June 15, 1978",Y,N
AITK-2404808-6,,,,"D. Olson and B. Balan on June 15, 1978",D. Olson and B. Balan,"June 15, 1978",Y,N
AITK-2404808-7,,,,"D. Olson and B. Balan on June 15, 1978",D. Olson and B. Balan,"June 15, 1978",Y,N
AITK-2404808-8,,,,"D. Olson and B. Balan on June 15, 1978",D. Olson and B. Balan,"June 15, 1978",Y,N
AITK-2404809-282,,,,"D. Olson and S. Nelson on June 19, 1980",D. Olson and S. Nelson,"June 19, 1980",N,N
AITK-2404809-4,,,,"D. Olson and B. Balan on June 15, 1978",D. Olson and B. Balan,"June 15, 1978",Y,N
AITK-2404810-281,,,,"D. Olson and S. Nelson on June 19, 1980",D. Olson and S. Nelson,"June 19, 1980",N,N
AITK-2404813-367,,,McGregor North Bog,"G. Gibanski and S. Nelson on June 25, 1980",G. Gibanski and S. Nelson,"June 25, 1980",N,N
AITK-2404818-580,Site 150 feet from edge of lake; hit several stumps with sampler; site 30 feet from edge of black spruce forest,,,"D. Riihiluoma on May 24, 1984",D. Riihiluoma,"May 24, 1984",N,N
AITK-2404818-581,Several stumps hit when sampling,,,"D. Riihiluoma on May 24, 1984",D. Riihiluoma,"May 24, 1984",N,N
AITK-2404818-582,,,,"D. Riihiluoma on May 24, 1984",D. Riihiluoma,"May 24, 1984",N,N
AITK-2404818-583,"Checked at 450cm and it was still peat, may or may not be limnic before bottom. Depth site only.",,,"D. Riihiluoma on May 24, 1984",D. Riihiluoma,"May 24, 1984",N,N
AITK-2404822-366,,,,"G. Gibanski and S. Nelson on June 25, 1980",G. Gibanski and S. Nelson,"June 25, 1980",N,N
AITK-2404824-554,,,,"S. Nelson and D. Riihiluoma on March 1, 1983",S. Nelson and D. Riihiluoma,"March 1, 1983",N,N
AITK-2404824-555,,,,"S. Nelson and D. Riihiluoma on March 1, 1983",S. Nelson and D. Riihiluoma,"March 1, 1983",N,N
AITK-2404824-556,,,,"D. Riihiluoma and S. Nelson on March 1, 1983",D. Riihiluoma and S. Nelson,"March 1, 1983",N,N
AITK-2404836-124,,,,"H. Hobbs and T. Deering on May 2, 1980",H. Hobbs and T. Deering,"May 2, 1980",N,N
AITK-2404836-419,,,McGregor Bog,"D. Olson and S. Nelson on June 27, 1980",D. Olson and S. Nelson,"June 27, 1980",N,N
AITK-2404836-54,,,,"H. Hobbs and T. Deering on April 17, 1980",H. Hobbs and T. Deering,"April 17, 1980",N,N
AITK-2404906-13,Laboratory samples collected near this site at a later date,,,"D. Mellum and B. Balan on July 10, 1978",D. Mellum and B. Balan,"July 10, 1978",Y,Y
AITK-2404909-278,,,,"S. Nelson and D. Olson on June 19, 1980",S. Nelson and D. Olson,"June 19, 1980",N,N
AITK-2404916-279,,,,"S. Nelson and D. Olson on June 19, 1980",S. Nelson and D. Olson,"June 19, 1980",N,N
AITK-2405003-271,,,,"D. Olson and S. Nelson on June 19, 1980",D. Olson and S. Nelson,"June 19, 1980",N,N
AITK-2405003-607,,,,"D. Haverkost, H. Mooers, and L. Severson on May 26, 1982","D. Haverkost, H. Mooers, and L. Severson","May 26, 1982",N,N
AITK-2405007-15,,,,"D. Mellum and B. Balan on July 11, 1978",D. Mellum and B. Balan,"July 11, 1978",Y,N
AITK-2405007-16,,,,"D. Mellum and B. Balan on July 11, 1978",D. Mellum and B. Balan,"July 11, 1978",Y,N
AITK-2405010-119,,,,"H. Hobbs and T. Deering on May 1, 1980",H. Hobbs and T. Deering,"May 1, 1980",N,N
AITK-2405010-270,,,,"D. Olson and S. Nelson on June 19,1980",D. Olson and S. Nelson,"June 19,1980",N,N
AITK-2405010-606,,,,"L. Severson and H. Mooers on May 25, 1982",L. Severson and H. Mooers,"May 25, 1982",N,N
AITK-2405013-273,,,,"D. Olson and S. Nelson on June 19, 1980",D. Olson and S. Nelson,"June 19, 1980",N,N
AITK-2405016-1,,,,"T. Malterer, B. Balan, and B. Leuelling on July 6, 1978","T. Malterer, B. Balan, and B. Leuelling","July 6, 1978",Y,N
AITK-2405016-2,,,,"T. Malterer, B. Balan, and B. Leuelling on July 6, 1978","T. Malterer, B. Balan, and B. Leuelling","July 6, 1978",Y,N
AITK-2405016-3,,,,"T. Malterer, B. Balan, and B. Leuelling on July 6, 1978","T. Malterer, B. Balan, and B. Leuelling","July 6, 1978",N,N
AITK-2405016-4,,,,"T. Malterer, B. Balan, and B. Leuelling on July 6, 1978","T. Malterer, B. Balan, and B. Leuelling","July 6, 1978",Y,N
AITK-2405019-269,,,,"D. Olson and S. Nelson on June 19, 1980",D. Olson and S. Nelson,"June 19, 1980",N,N
AITK-2405020-609,,,,"D. Haverkost, H. Mooers, and L. Severson on May 26, 1982","D. Haverkost, H. Mooers, and L. Severson","May 26, 1982",N,N
AITK-2405020-8,,,,"T. Malterer, B. Balan, and B. Leuelling on July 6, 1978","T. Malterer, B. Balan, and B. Leuelling","July 6, 1978",Y,N
AITK-2405020-9,,,,"T. Malterer, B. Balan, and B. Leuelling on July 6, 1978","T. Malterer, B. Balan, and B. Leuelling","July 6, 1978",Y,N
AITK-2405021-277,,,,"S. Nelson and D. Olson on June 19, 1980",S. Nelson and D. Olson,"June 19, 1980",N,N
AITK-2405021-5,,,,"T. Malterer, B. Balan, and B. Leuelling on July 6, 1978","T. Malterer, B. Balan, and B. Leuelling","July 6, 1978",Y,N
AITK-2405021-6,,,,"T. Malterer, B. Balan, and B. Leuelling on July 6, 1978","T. Malterer, B. Balan, and B. Leuelling","July 6, 1978",Y,N
AITK-2405021-601,,,,"L. Severson and H. Mooers on May 24, 1982",L. Severson and H. Mooers,"May 24, 1982",N,N
AITK-2405021-602,,,,"H. Mooers and L. Severson on May 24, 1982",H. Mooers and L. Severson,"May 24, 1982",N,N
AITK-2405021-603,,,,"L. Severson and H. Mooers on May 24, 1982",L. Severson and H. Mooers,"May 24, 1982",N,N
AITK-2405021-604,,,,"L. Severson and H. Malterer on May 24, 1982",L. Severson and H. Malterer,"May 24, 1982",N,N
AITK-2405021-605,,,,"H. Mooers and L. Severson on May 25, 1982",H. Mooers and L. Severson,"May 25, 1982",N,N
AITK-2405021-608,,,,"H. Mooers and L. Severson on May 26, 1982",H. Mooers and L. Severson,"May 26, 1982",N,N
